t(s),X(m)_A,Y(m)_A,dX/dt(m/s)_A,dY/dt(m/s)_A,X(m)_B,Y(m)_B,dX/dt(m/s)_B,dY/dt(m/s)_B,X(m)_C,Y(m)_C,dX/dt(m/s)_C,dY/dt(m/s)_C,X(m)_D,Y(m)_D,dX/dt(m/s)_D,dY/dt(m/s)_D,X(m)_G,Y(m)_G,dX/dt(m/s)_G,dY/dt(m/s)_G,X(m)_H,Y(m)_H,dX/dt(m/s)_H,dY/dt(m/s)_H,X(m)_I,Y(m)_I,dX/dt(m/s)_I,dY/dt(m/s)_I,X(m)_J,Y(m)_J,dX/dt(m/s)_J,dY/dt(m/s)_J,X(m)_L,Y(m)_L,dX/dt(m/s)_L,dY/dt(m/s)_L,X(m)_M,Y(m)_M,dX/dt(m/s)_M,dY/dt(m/s)_M
19037.8,2794.0057,1873.4882,-0.2777,-13.6007,2779.3114,1884.9074,2.3829,-14.3627,2784.8069,1881.2164,1.1808,-14.151,2786.2709,1881.8177,0.8947,-13.7762,2792.6569,1876.1208,2.6525,-13.8403,2778.1766,1882.7233,1.8956,-14.5264,2781.4285,1882.343,1.2987,-14.2473,2785.6505,1881.4293,1.7163,-14.0645,2783.2536,1883.8301,1.5514,-14.2272,2799.5198,1871.6564,0.7044,-13.9382
19038.0,2793.9525,1870.7668,-0.2607,-13.6194,2779.7583,1882.0348,2.0958,-14.3675,2785.039,1878.3904,1.1636,-14.1135,2786.4379,1879.0576,0.7589,-13.8172,2793.2131,1873.3584,2.8681,-13.7857,2778.5432,1879.8293,1.7745,-14.4388,2781.6691,1879.4984,1.1204,-14.205,2786.0131,1878.6133,1.8915,-14.0798,2783.5436,1880.981,1.3441,-14.2834,2799.6612,1868.8673,0.7019,-13.9673
19038.2,2793.9014,1868.0405,-0.2841,-13.6423,2780.1497,1879.1604,1.8281,-14.3874,2785.2723,1875.571,1.1788,-14.095,2786.5745,1876.2908,0.5886,-13.8342,2793.8042,1870.6065,3.0003,-13.7493,2778.8864,1876.9478,1.664,-14.3967,2781.8767,1876.661,0.9671,-14.1885,2786.4071,1875.7974,2.0092,-14.0573,2783.7913,1878.1167,1.1319,-14.3657,2799.8006,1866.0695,0.704,-14.0205
19038.4,2793.8389,1865.3098,-0.3908,-13.6621,2780.4895,1876.2799,1.5762,-14.4328,2785.5105,1872.7524,1.1953,-14.1181,2786.6734,1873.5239,0.3727,-13.8177,2794.4133,1867.8587,3.0514,-13.7589,2779.2088,1874.0706,1.5615,-14.3864,2782.0559,1873.823,0.8364,-14.2093,2786.8168,1872.9904,2.0325,-13.9976,2783.9964,1875.2347,0.9126,-14.4492,2799.9428,1863.2591,0.7495,-14.0717
19038.6,2793.7451,1862.5756,-0.5957,-13.6773,2780.7802,1873.3872,1.3345,-14.5082,2785.7504,1869.9238,1.1841,-14.1951,2786.7236,1870.7637,0.0853,-13.7792,2795.0248,1865.1029,3.0226,-13.8331,2779.511,1871.1932,1.4544,-14.3971,2782.2112,1870.9772,0.7272,-14.2552,2787.2201,1870.1984,1.9356,-13.9187,2784.1563,1872.337,0.6669,-14.5104,2800.1004,1860.4408,0.8747,-14.0687
19038.8,2793.6006,1859.8389,-0.8796,-13.6926,2781.0233,1870.4766,1.0984,-14.6022,2785.9841,1867.0744,1.121,-14.3069,2786.7075,1868.0123,-0.2994,-13.7477,2795.6223,1862.3254,2.9018,-13.9696,2779.7906,1868.3118,1.3319,-14.4258,2782.3468,1868.1209,0.6353,-14.3014,2787.591,1867.4229,1.7034,-13.8475,2784.2632,1869.4305,0.3715,-14.5327,2800.2927,1857.6317,1.0984,-13.9603
19039.0,2793.3932,1857.0986,-1.1924,-13.7266,2781.2195,1867.5463,0.8651,-14.690999999999999,2786.1988,1864.201,0.9863,-14.4149,2786.6038,1865.2646,-0.7788,-13.7559,2796.1855,1859.5151,2.6713,-14.151,2780.0438,1865.4229,1.2008,-14.469,2782.4653,1865.2567,0.5536,-14.3314,2787.9015,1864.6594,1.3398,-13.8132,2784.3049,1866.5239,0.0188,-14.5181,2800.5398,1854.8567,1.3939,-13.7469
19039.2,2793.1236,1854.3483,-1.4688,-13.8018,2781.3693,1864.6002,0.635,-14.7506,2786.3786,1861.3084,0.7721,-14.4921,2786.396,1862.5099,-1.3001,-13.8218,2796.6908,1856.665,2.3333,-14.3575,2780.2709,1862.5242,1.087,-14.513,2782.5682,1862.3884,0.4778,-14.3453,2788.1269,1861.8976,0.8764,-13.8326,2784.2707,1863.6233,-0.3673,-14.4906,2800.8502,1852.1329,1.6719,-13.5117
19039.4,2792.8057,1851.5779,-1.6578,-13.9207,2781.4735,1861.6461,0.4136,-14.7669,2786.5077,1858.4041,0.4894,-14.5385,2786.0837,1859.7359,-1.7736,-13.9373,2797.1188,1853.7721,1.9324,-14.5725,2780.4786,1859.6177,1.0167,-14.5351,2782.6565,1859.5186,0.4094,-14.3514,2788.2521,1859.1263,0.3685,-13.895,2784.158,1860.7277,-0.7356,-14.4815,2801.2085,1849.452,1.8178,-13.3834
19039.6,2792.4605,1848.78,-1.7489,-14.0596,2781.5348,1858.6934,0.2081,-14.7377,2786.5744,1855.493,0.1718,-14.5668,2785.6865,1856.935,-2.1193,-14.0768,2797.4638,1850.836,1.5461,-14.7803,2780.6776,1856.7101,0.9894,-14.5207,2782.732,1856.6478,0.3488,-14.3555,2788.2743,1856.3396,-0.1218,-13.9643,2783.9764,1857.8307,-1.0326,-14.5025,2801.5773,1846.7795,1.7701,-13.4476
19039.8,2792.1062,1845.9541,-1.7714,-14.1852,2781.5567,1855.751,0.02,-14.6717,2786.5764,1852.5774,-0.1295,-14.586,2785.236,1854.1052,-2.3061,-14.2186,2797.7372,1847.86,1.2403,-14.963,2780.8743,1853.8094,0.9685,-14.4768,2782.796,1853.7763,0.2853,-14.3593,2788.2033,1853.5406,-0.5422,-14.0126,2783.7449,1854.9267,-1.2349,-14.5369,2801.9166,1844.073,1.5651,-13.6907
19040.0,2791.752,1843.1059,-1.7678,-14.2794,2781.5428,1852.8248,-0.1575,-14.591,2786.5226,1849.6586,-0.364,-14.6034,2784.7641,1851.2475,-2.3524,-14.3571,2797.9599,1844.8508,1.0293,-15.1049,2781.065,1850.9194,0.8975,-14.4259,2782.8461,1850.9041,0.1947,-14.366,2788.0575,1850.7346,-0.8601,-14.0504,2783.4825,1852.0159,-1.3599,-14.5558,2802.2034,1841.3033,1.3002,-14.0299
19040.2,2791.399,1840.2423,-1.7703,-14.349,2781.4937,1849.9146,-0.3378,-14.5298,2786.4308,1846.7361,-0.5052,-14.6318,2784.2951,1848.3623,-2.3009,-14.4997,2798.1489,1841.818,0.8754,-15.2005,2781.2333,1848.039,0.72,-14.39,2782.8739,1848.0299,0.0475,-14.3847,2787.8593,1847.9204,-1.0687,-14.1198,2783.201,1849.1044,-1.4458,-14.5487,2802.4366,1838.461,1.061,-14.381
19040.4,2791.0439,1837.3663,-1.7975,-14.4156,2781.4077,1847.0128,-0.5364,-14.5248,2786.3205,1843.8059,-0.568,-14.6838,2783.8437,1845.4477,-2.2007,-14.6509,2798.3101,1838.7706,0.7251,-15.2575,2781.353,1845.1634,0.3953,-14.3809,2782.8651,1845.1502,-0.1761,-14.428,2787.63,1845.0867,-1.1842,-14.2579,2782.9041,1846.1964,-1.5262,-14.5412,2802.6278,1835.5509,0.8877,-14.6906
19040.6,2790.68,1834.476,-1.8618,-14.4969,2781.2792,1844.1047,-0.7672,-14.6004,2786.2036,1840.8626,-0.6031,-14.7617,2783.4148,1842.502,-2.0996,-14.8009,2798.439,1835.715,0.5393,-15.2918,2781.3915,1842.2867,-0.0841,-14.4027,2782.8034,1842.2587,-0.4757,-14.503,2787.3856,1842.2173,-1.2363,-14.4695,2782.5905,1843.2879,-1.6173,-14.5804,2802.7917,1832.5848,0.788,-14.927
19040.8,2790.2992,1831.5675,-1.9605,-14.5936,2781.1008,1841.1727,-1.0354,-14.7581,2786.0793,1837.9012,-0.6667,-14.8609,2783.0039,1839.5273,-2.0355,-14.931,2798.5258,1832.6539,0.299,-15.319,2781.3194,1839.4024,-0.6708,-14.4588,2782.6748,1839.349,-0.8266,-14.6049,2787.1355,1839.2989,-1.2539,-14.73,2782.2572,1840.3643,-1.7177,-14.7035,2802.943,1829.5801,0.7643,-15.0735
19041.0,2789.8958,1828.6386,-2.0651,-14.6912,2780.8651,1838.2014,-1.3282,-14.9754,2785.9369,1834.9182,-0.7873,-14.9801,2782.6006,1836.5296,-2.0238,-15.0327,2798.5586,1829.5874,-0.0046,-15.3452,2781.1231,1836.5032,-1.2663,-14.5529,2782.4728,1836.4168,-1.1821,-14.7205,2786.8841,1836.3253,-1.2568,-15.0082,2781.9035,1837.4065,-1.8072,-14.913,2803.0974,1826.5554,0.8259,-15.1402
19041.2,2789.4731,1825.691,-2.1169,-14.7749,2780.5695,1835.1825,-1.6138,-15.2143,2785.7643,1831.9092,-0.9552,-15.1217,2782.1943,1833.5142,-2.0533,-15.1202,2798.524,1826.5158,-0.3694,-15.3577,2780.8129,1833.5812,-1.7607,-14.6838,2782.202,1833.4608,-1.4809,-14.8382,2786.6328,1833.2956,-1.2543,-15.2867,2781.5344,1834.3991,-1.8514,-15.1762,2803.2733,1823.524,0.9853,-15.1661
19041.4,2789.049,1822.7286,-2.0436,-14.8441,2780.2195,1832.1157,-1.8514,-15.4376,2785.5548,1828.8695,-1.1366,-15.2823,2781.7793,1830.4815,-2.0976,-15.2205,2798.4108,1823.4443,-0.7687,-15.3303,2780.4189,1830.6297,-2.0821,-14.8409,2781.8804,1830.4815,-1.6631,-14.9534,2786.3824,1830.2106,-1.2475,-15.5602,2781.1629,1831.336,-1.8162,-15.4482,2803.4916,1820.489,1.2554,-15.1878
19041.6,2788.6557,1819.7534,-1.7694,-14.9129,2779.8289,1829.0074,-2.0075,-15.6285,2785.3097,1825.7963,-1.2935,-15.4506,2781.3553,1827.4261,-2.1257,-15.347,2798.2165,1820.3837,-1.1505,-15.2489,2779.98,1827.6448,-2.2098,-15.0087,2781.5368,1827.4795,-1.6903,-15.065,2786.1338,1827.0715,-1.2327,-15.8182,2780.8079,1828.2198,-1.6852,-15.6944,2803.7755,1817.4488,1.6412,-15.2042
19041.8,2788.3413,1816.7635,-1.2118,-14.9977,2779.4166,1825.8643,-2.0622,-15.8033,2785.0374,1822.6893,-1.3978,-15.6189,2780.929,1824.3427,-2.1064,-15.4849,2797.9507,1817.3448,-1.4586,-15.138,2779.535,1824.6262,-2.1539,-15.1786,2781.2043,1824.4555,-1.559,-15.1728,2785.8893,1823.8833,-1.2023,-16.033,2780.4888,1825.0582,-1.4628,-15.9001,2804.1481,1814.4073,2.1296,-15.1761
19042.0,2788.171,1813.7543,-0.3,-15.0975,2779.0040000000004,1822.6861,-1.9983,-15.9951,2784.7506,1819.5487,-1.4315,-15.7887,2780.5128,1821.2321,-1.9997,-15.6053,2797.633,1814.3285,-1.6611,-15.0541,2779.1185,1821.5734,-1.9318,-15.3579,2780.9131,1821.4104,-1.2962,-15.2789,2785.6529,1820.6583,-1.1504,-16.1674,2780.2228,1821.8598,-1.16,-16.0681,2804.6273,1811.3784,2.6857,-15.0673
19042.2,2788.2213,1810.7245,0.967,-15.1809,2778.6172,1819.4663,-1.7843,-16.2106,2784.4648,1816.3738,-1.3812,-15.9602,2780.1291,1818.1006,-1.7484,-15.6882,2797.2862,1811.3231,-1.7481,-15.0399,2778.7622,1818.483,-1.559,-15.5629,2780.6859,1818.344,-0.9359,-15.3879,2785.4291,1817.4163,-1.0715,-16.2024,2780.0248,1818.631,-0.784,-16.2129,2805.2223,1808.3804,3.2617,-14.8816
19042.4,2788.5577,1807.682,2.4599,-15.1953,2778.2903,1816.2019,-1.3787,-16.4048,2784.1981,1813.1646,-1.2282,-16.1135,2779.8134,1814.9568,-1.2926,-15.7318,2796.9338,1808.3126,-1.7078,-15.087,2778.4949,1815.3482,-1.0519,-15.7995,2780.5388,1815.2552,-0.4982,-15.4996,2785.2243,1814.1773,-0.9539,-16.1574,2779.9092,1815.3746,-0.3433,-16.3535,2805.932,1805.4257,3.8096,-14.6624
19042.6,2789.2052,1804.6464,3.9436,-15.0953,2778.0658,1812.9043,-0.7581,-16.5118,2783.9736,1809.9284,-0.9372,-16.2069,2779.6121,1811.8079,-0.6086,-15.7451,2796.6031,1805.2883,-1.5009,-15.1454,2778.3415,1812.1632,-0.4286,-16.0485,2780.4866,1812.1441,0.0145,-15.6031,2785.0476,1810.9534,-0.7664,-16.0766,2779.8875,1812.0896,0.1457,-16.5026,2806.7462,1802.5154,4.2906,-14.4589
19042.8,2790.1352,1801.6438,5.2008,-14.8759,2777.987,1809.5972,0.0521,-16.5096,2783.8232,1806.6819,-0.4586,-16.1974,2779.5699,1808.6587,0.2566,-15.7368,2796.3334,1802.2544,-1.059,-15.1604,2778.3234,1808.9288,0.2925,-16.2716,2780.5446,1809.014,0.6058,-15.6812,2784.9177,1807.7467,-0.4538,-15.9923,2779.9675,1808.7736,0.6681,-16.6564,2807.6483,1799.6422,4.6824,-14.294
19043.0,2791.2855,1798.696,6.1509,-14.5802,2778.0866,1806.3005,0.9818,-16.4426,2783.7901,1803.4494,0.2511,-16.0618,2779.7147,1805.5132,1.2017,-15.7085,2796.1795,1799.2241,-0.3269,-15.0972,2778.4585,1805.6546,1.0933,-16.4291,2780.7289,1805.8716,1.2754,-15.7207,2784.8661,1804.5564,0.0477,-15.896,2780.1547,1805.427,1.2323,-16.789,2808.6191,1796.7978,4.9865,-14.1572
19043.2,2792.5956,1795.8118,6.8557,-14.2738,2778.3797,1803.0201,1.9543,-16.3671,2783.9236,1800.2571,1.198,-15.7995,2780.0506,1802.3753,2.1365,-15.6524,2796.2027,1796.2155,0.6754,-14.9452,2778.7607,1802.3572,1.9575,-16.494,2781.0547,1802.7257,2.0241,-15.7134,2784.9368,1801.3883,0.7782,-15.7444,2780.4604,1802.058,1.8721,-16.8568,2809.6429,1793.9793,5.2349,-14.0231
19043.4,2794.0278,1792.9865,7.4257,-14.0128,2778.8683,1799.7537,2.9204,-16.2888,2784.2693,1797.1296,2.3342,-15.4246,2780.5693,1799.2522,3.0362,-15.5531,2796.4497,1793.2461,1.8226,-14.7151,2779.2415,1799.057,2.871,-16.458,2781.5385,1799.5863,2.8572,-15.646,2785.1773,1798.2587,1.7267,-15.4939,2780.9036,1798.6843,2.6183,-16.8135,2810.7131,1791.1886,5.475,-13.8738
19043.6,2795.5658,1790.2067,7.9328,-13.8245,2779.5479,1796.5046,3.8625,-16.1664,2784.8573,1794.0873,3.5713,-14.9607,2781.2651,1796.1541,3.9312,-15.3917,2796.9317,1790.3295,2.9332,-14.431,2779.9091,1795.774,3.8225,-16.3262,2782.1976,1796.4673,3.7769,-15.4951,2785.6275,1795.1908,2.8312,-15.126,2781.5077,1795.3326,3.4688,-16.6317,2811.8329,1788.4297,5.7397,-13.7075
19043.8,2797.2009,1787.4567,8.3902,-13.7028,2780.4133,1793.2871,4.7825,-15.9624,2785.6978,1791.1453,4.8098,-14.4372,2782.1418,1793.0955,4.8562,-15.1485,2797.6229,1787.4737,3.8801,-14.1169,2780.7705,1792.5265,4.8003,-16.1056,2783.0493,1793.3883,4.7708,-15.2367,2786.3098,1792.2083,4.0047,-14.6501,2782.2911,1792.0316,4.3924,-16.3138,2813.009,1785.7056,6.0286,-13.5305
19044.0,2798.9219,1784.7255,8.7928,-13.6124,2781.4609,1790.1196,5.6946,-15.6739,2786.7812,1788.3124,5.9623,-13.8816,2783.2076,1790.0947,5.8141,-14.8051,2798.4837,1784.6827,4.6593,-13.7859,2781.8293,1789.3317,5.7865,-15.7954,2784.1059,1790.3726,5.8082,-14.8656,2787.2293,1789.3307,5.1698,-14.0963,2783.2646,1788.8071,5.3559,-15.8785,2814.2443,1783.0175,6.3207,-13.3457
19044.2,2800.7181,1782.0117,9.1532,-13.508,2782.6912,1787.0175,6.6158,-15.3164,2788.0827,1785.5927,6.9645,-13.315,2784.4674,1787.1735,6.7758,-14.3544,2799.4866,1781.9593,5.354,-13.4421,2783.0851,1786.2083,6.7537,-15.3885,2785.3725,1787.442,6.8475,-14.4029,2788.3777,1786.5697,6.2722,-13.5152,2784.4335,1785.6802,6.3374,-15.3373,2815.5372,1780.3673,6.6031,-13.151
19044.4,2802.5832,1779.3223,9.5045,-13.3609,2784.1072,1783.9931,7.547000000000001,-14.8976,2789.5671,1782.9864,7.7827,-12.7591,2785.9179,1784.3529,7.6996,-13.817,2800.6253,1779.3059,6.0467,-13.0883,2784.5308,1783.1763,7.6703,-14.8883,2786.8449,1784.6115,7.84,-13.8863,2789.7382,1783.9247,7.2739,-12.9687,2785.7996,1782.6721,7.3127,-14.6878,2816.8856,1777.7571,6.8884,-12.943
19044.6,2804.5199,1776.6674,9.8847,-13.1707,2785.71,1781.0585,8.4577,-14.4208,2791.1958,1780.489,8.4148,-12.2461,2787.5473,1781.6467,8.543,-13.2416,2801.9053,1776.724,6.7704,-12.7212,2786.1532,1780.253,8.5114,-14.3221,2788.5085,1781.8875,8.7305,-13.3568,2791.2873,1781.3822,8.1418,-12.5056,2787.3585,1779.8051,8.239,-13.9422,2818.2926,1775.1901,7.2028,-12.7183
19044.8,2806.5371,1774.0541,10.3179,-12.949,2787.4903,1778.2247,9.2998,-13.9086,2792.933,1778.088,8.8861,-11.8117,2789.3351,1779.0563,9.2698,-12.6852,2803.3335,1774.2174,7.5155,-12.3242,2787.9353,1777.4475,9.2667,-13.7369,2790.3371,1779.2687,9.4663,-12.8531,2792.9949,1778.9225,8.8449,-12.1367,2789.0952,1777.0953,9.065,-13.1574,2819.7667,1772.6698,7.5606,-12.4787
19045.0,2808.6471,1771.4878,10.8097,-12.7002,2789.4299,1775.4951,10.0375,-13.4075,2794.7502,1775.7644,9.2366,-11.4753,2791.2552,1776.5726,9.8597,-12.1896,2804.9115,1771.7943,8.2614,-11.8706,2789.8599,1774.7583,9.9378,-13.1807,2792.295,1776.7463,10.0156,-12.4111,2794.8252,1776.5276,9.3714,-11.8357,2790.9845,1774.5421,9.7626,-12.4252,2821.3168,1770.1986,7.954,-12.2289
19045.2,2810.861,1768.974,11.3501,-12.4211,2791.5053,1772.8617,10.6641,-12.9622,2796.6276,1773.4979,9.5132,-11.2241,2793.279,1774.1804,10.3208,-11.7761,2806.6381,1769.4692,8.9954,-11.3362,2791.9104,1772.1752,10.5293,-12.6853,2794.3434,1774.3043,10.3912,-12.0532,2796.7434,1774.1882,9.7421,-11.5608,2793.0003,1772.1252,10.3472,-11.8272,2822.9483,1767.7783,8.3606,-11.9636
19045.4,2813.1871,1766.5193,11.9181,-12.1089,2793.6955,1770.3102,11.1942,-12.5844,2798.5555,1771.2747,9.7668,-11.0177,2795.3835,1771.8622,10.6889,-11.4494,2808.5097,1767.2598,9.7139,-10.7119,2794.0716,1769.6841,11.0444,-12.2614,2796.4515,1771.925,10.657,-11.7733,2798.7221,1771.9033,10.0108,-11.2735,2795.1234,1769.8112,10.861,-11.3891,2824.6611,1765.4132,8.7634,-11.6556
19045.6,2815.6282,1764.1304,12.4871,-11.7538,2795.9829999999997,1767.828,11.6497,-12.2482,2800.5343,1769.0908,10.0482,-10.8086,2797.5546,1769.6007,11.0123,-11.1971,2810.5236,1765.1844,10.4195,-10.008,2796.3282,1767.2707,11.4895,-11.8991,2798.6062,1769.595,10.9063,-11.5264,2800.7478,1769.6788,10.2456,-10.9498,2797.3447,1767.5695,11.3359,-11.0742,2826.4537,1763.116,9.1717,-11.2528
19045.8,2818.1819,1761.8178,13.0326,-11.3238,2798.3554,1765.4109,12.056,-11.9145,2802.5748,1766.9513,10.3982,-10.5598,2799.7885,1767.3834,11.3329,-10.9886,2812.6775,1763.2566,11.1095,-9.2502,2798.6674,1764.9245,11.8795,-11.5717,2800.814,1767.3144,11.2185,-11.2328,2802.8203,1767.5233,10.5029,-10.5845,2799.6578,1765.3816,11.7742,-10.8098,2828.3298,1760.9121,9.6205,-10.6931
19046.0,2820.8413,1759.6009,13.5395,-10.7647,2800.8054,1763.0622,12.4468,-11.5505,2804.6936,1764.8669,10.833,-10.2508,2802.0878,1765.2052,11.678,-10.7795,2814.9674,1761.4843,11.7677,-8.4683,2801.08,1762.642,12.2382,-11.2373,2803.0936,1765.1019,11.6222,-10.807,2804.9489,1765.445,10.8097,-10.1902,2802.0544,1763.2456,12.1636,-10.5184,2830.3019,1758.8388,10.1479,-9.9246
19046.2,2823.5977,1757.5119,14.0073,-10.0215,2803.3341,1760.7907,12.860999999999999,-11.1278,2806.908,1762.8509,11.3391,-9.8789,2804.4597,1763.0715,12.0643,-10.5216,2817.3846,1759.8693,12.3672,-7.678,2803.5627,1760.4296,12.5958,-10.843,2805.4629,1762.9916,12.0906,-10.2072,2807.1442,1763.4472,11.1651,-9.7852,2804.5232,1761.1742,12.509,-10.1346,2832.3889,1756.9422,10.7629,-8.9325
19046.4,2826.4442,1755.5923,14.4452,-9.0663,2805.9498,1758.6111,13.325999999999999,-10.6066,2809.2293,1760.9153,11.8822,-9.4581,2806.9135,1760.9966,12.4987,-10.1703,2819.9143,1758.4131,12.8823,-6.8662,2806.1183,1758.3048,12.9838,-10.3381,2807.9298,1761.019,12.5722,-9.4726,2809.4149,1761.5309,11.557,-9.3744,2807.058,1759.1918,12.8473,-9.6135,2834.607,1755.2658,11.4247,-7.7586
19046.6,2829.3758,1753.8854,14.8557,-7.9152,2808.6645,1756.5481,13.842,-9.9373,2811.6609,1759.0677,12.4254,-9.009,2809.4592,1759.0034,12.9769,-9.6946,2822.5375,1757.1228,13.3,-5.9934,2808.7562,1756.2943,13.4304,-9.6952,2810.4918,1759.2026,13.0305,-8.7061,2811.767,1759.6975,11.9773,-8.9379,2809.6621,1757.3288,13.2271,-8.9452,2836.9588,1753.8388,12.0527,-6.4967
19046.8,2832.3865,1752.4262,15.217,-6.6281,2811.4866,1754.6362,14.3825,-9.0887,2814.1994,1757.3117,12.9415,-8.5401,2812.1042,1757.1187,13.4789,-9.0891,2825.2343,1756.0158,13.6233,-5.0149,2811.4905,1754.4267,13.9471,-8.9243,2813.142,1757.5366,13.4577,-8.0001,2814.2059,1757.9557,12.4254,-8.4383,2812.3488,1755.6137,13.68,-8.1671,2839.4281,1752.6672,12.562,-5.2547
19047.0,2835.4626,1751.2342,15.4809,-5.2941,2814.4175,1752.9126,14.9103,-8.0757,2816.8375,1755.6517,13.4138,-8.0369,2814.8507,1755.3678,13.9735,-8.3721,2827.9868,1755.1169,13.8649,-3.9071,2814.3351,1752.7246,14.5174,-8.0619,2815.8749,1756.0026,13.8639,-7.3703,2816.7371,1756.3222,12.8945,-7.8395,2815.1341,1754.062,14.2014,-7.3483,2841.9836,1751.7369,12.9009,-4.1007
19047.2,2838.5789,1750.3086,15.5964,-4.003,2817.4507,1751.4059,15.3909,-6.954,2819.5649,1754.0969,13.8301,-7.4708,2817.6936,1753.7699,14.4292,-7.5622,2830.7803,1754.4529,14.0369,-2.6819,2817.2974,1751.2019,15.0964,-7.1373,2818.6875,1754.5884,14.2569,-6.7569,2819.3637,1754.8199,13.3621,-7.1216,2818.0294,1752.6744,14.7491,-6.5436,2844.5885,1751.0269,13.0686,-3.0392
19047.4,2841.7012,1749.633,15.5388,-2.8128,2820.5739,1750.131,15.7987,-5.7822,2822.3695,1752.6633,14.181,-6.814,2820.6224,1752.3429,14.8283,-6.6501,2833.6016,1754.0441,14.1427,-1.3837,2820.3736,1749.8697,15.6274,-6.1485,2821.5776,1753.2998,14.6328,-6.0769,2822.082,1753.4735,13.7946,-6.2824,2821.0338,1751.4445,15.257,-5.746,2847.211,1750.5212,13.1017,-2.0367
19047.6,2844.7944,1749.1835,15.3229,-1.7333,2823.7702,1749.0929999999998,16.1147,-4.5808,2825.2373,1751.3713,14.4644,-6.0416,2823.6249,1751.1098,15.1711,-5.5992,2836.4373,1753.8994,14.1789,-0.0776,2823.5484,1748.7425,16.0634,-5.0708,2824.5407,1752.1577,14.9777,-5.2708,2824.8815,1752.3069,14.1631,-5.3323,2824.1322,1750.376,15.6651,-4.8835,2849.8292,1750.2122,13.0421,-1.0764
19047.8,2847.8304,1748.9397,14.9937,-0.7386,2827.0197,1748.2987,16.326,-3.3232,2828.1552,1750.2467,14.6883,-5.1276,2826.6908,1750.1032,15.463,-4.375,2839.2731,1754.0131,14.1437,1.1567,2826.799,1747.8414,16.3795,-3.8834,2827.5687,1751.1915,15.2712,-4.3157,2827.7472,1751.3406,14.457,-4.2902,2827.2998,1749.4912,15.9451,-3.8711,2852.4278,1750.0907,12.9135,-0.1842
19048.0,2850.7919,1748.888,14.6024,0.2004,2830.3006,1747.7637,16.4287,-1.9739,2831.1126,1749.3202,14.8651,-4.0533,2829.8101,1749.3598,15.6951,-2.9827,2842.0948,1754.3621,14.0431,2.2286,2830.1002,1747.1892,16.569,-2.5914,2830.6491,1750.4314,15.4881,-3.2183,2830.6643,1750.5909,14.6842,-3.1793,2830.5102,1748.8275,16.101,-2.6781,2854.9945,1750.1385,12.7213,0.5996
19048.2,2853.6713,1749.0198,14.1851,1.0907,2833.5912,1747.5091,16.4281,-0.5425,2834.1013,1748.6254,14.9999,-2.8227,2832.9689,1748.9102,15.8388,-1.4781,2844.8904,1754.9045,13.8897,3.0541,2833.4266,1746.8048,16.6335,-1.2309,2833.7639,1749.9042,15.603,-2.0132,2833.6209,1750.0689,14.8571,-2.0256,2833.7402,1748.4199,16.1421,-1.3544,2857.5164,1750.3305,12.4697,1.2639
19048.4,2856.4659,1749.3243,13.7556,1.9204,2836.8718,1747.5468,16.3381,0.8906,2837.1126,1748.1912,15.0846,-1.4786,2836.1456,1748.7686,15.8634,0.0484,2847.6507,1755.5838,13.6999,3.5916,2836.7536,1746.6968,16.5775,0.1359,2836.8903,1749.6261,15.6003,-0.7644,2836.6071,1749.7806,14.9778,-0.8623,2836.967,1748.2858,16.0608,-0.0026,2859.9824,1750.6441,12.1761,1.8399
19048.6,2859.1735,1749.788,13.3147,2.6762,2840.1265,1747.8654,16.1786,2.2,2840.1351,1748.0339,15.104,-0.1043,2839.3142,1748.9295,15.7587,1.4982,2850.3703,1756.3412,13.4929,3.8705,2840.0576,1746.8592,16.408,1.429,2840.0041,1749.5985,15.483,0.4508,2839.612,1749.724,15.0331,0.2617,2840.1645,1748.4189,15.8499,1.2743,2862.3868,1751.0665,11.8666,2.3723
19048.8,2861.7918,1750.3948,12.867,3.3523,2843.3433,1748.4267,15.9709,3.2798,2843.1542,1748.1495,15.0491,1.1922,2842.4491,1749.3679,15.5397,2.7833,2853.0479,1757.132,13.2905,3.9796,2843.3168,1747.2684,16.1384,2.5679,2843.0835,1749.8065,15.27,1.5731,2842.6204,1749.8853,15.0042,1.2823,2843.307,1748.7955,15.5335,2.4088,2864.729,1751.593,11.5566,2.8919
19049.0,2864.3203,1751.1289,12.4295,3.9466,2846.5148,1749.1773,15.7314,4.0964,2846.1548,1748.5108,14.9303,2.3088,2845.5301,1750.0429,15.2377,3.8393,2855.6865,1757.933,13.1109,4.0152,2846.513,1747.8863,15.7933,3.4923,2846.1121,1750.2277,14.984,2.5895,2845.6137,1750.2369,14.885,2.144,2846.3779,1749.3824,15.1722,3.3656,2867.0095,1752.2232,11.2432,3.405
19049.2,2866.7636,1751.9734,12.0213,4.4549,2849.6359,1750.0653,15.4652,4.6886,2849.1263,1749.073,14.7749,3.1882,2848.5442,1750.9036,14.8885,4.6369,2858.2922,1758.7381,12.9589,4.0311,2849.6341,1748.6653,15.4102,4.1786,2849.0771,1750.8423,14.6446,3.5227,2848.5744,1750.7429,14.6924,2.8284,2849.3759,1750.1417,14.8328,4.1239,2869.2263,1752.955,10.9189,3.9008
